   9724 2 -0.281 0.028 4 +0.403 0.019 3 +0.332 0.117 11 +0.302 0.076  1 
  10012 2 -0.209 0.047 4 +0.371 0.031 3 +0.257 0.039 10 +0.294 0.046  1 
U 10105 2 +0.197 0.050 4 -0.057 0.040 3 +0.297 0.104  8 +0.207 0.031  1 
  10265 2 -0.236 0.029 4 +0.409 0.035 3 +0.267 0.081 10 +0.309 0.034  1 
  10341 2 -0.622 0.124 4 +0.557 0.023 2 -0.100 0.055 10 +0.422 0.049  0 
U 10571 2 +0.164 0.033 4 +0.202 0.032 3 +0.342 0.115  8 +0.255 0.072  1 
  13575 2 +0.160 0.014 4 -0.024 0.044 3 +0.370 0.060 13 +0.272 0.150  1 
  30523 2 +0.355 0.081 3 -0.058 0.065 3 +0.318 0.072 10 +0.247 0.094  1 
  30720 2 +0.238 0.031 3 -0.096 0.064 3 +0.419 0.062 10 +0.246 0.081  1 
U 30763 1 -0.531 0.000 4 +0.495 0.034 2 -0.078 0.020  8 +0.418 0.063  1 
  30900 1 +0.313       3 -0.049 0.029 2 +0.408 0.091 10 +0.284 0.081  1 
  31361 1 -0.842       4 +0.604 0.073 2 -0.038 0.104 10 +0.390 0.054  0 
  31823 2 -0.385 0.093 4 +0.302 0.031 3 +0.121 0.054  9 +0.352 0.042  1 
  31851 1 -0.579       4 +0.601 0.047 2 -0.090 0.033 10 +0.400 0.051  1 
  32398 2 +0.228 0.086 4 -0.030 0.006 3 +0.414 0.030 11 +0.284 0.081  1 
  32469 2 +0.165 0.059 4 +0.171 0.067 3 +0.330 0.075 10 +0.266 0.039  1 
  32909 1 -0.200       2 +0.370 0.021 2 +0.357 0.020  3 +0.337 0.045  1 
  32924 1 +0.010       4 +0.370 0.021 3 +0.301 0.092 12 +0.271 0.084  1 
  33452 2 +0.227 0.025 3 -0.041 0.009 3 +0.390 0.047 11 +0.262 0.061  1 
U 33918 2 +0.143 0.108 4 +0.169 0.027 3 +0.357 0.088  8 +0.240 0.054  1 
U 34008 1 -0.598 0.000 4 +0.627 0.058 2 -0.104 0.022  6 +0.351 0.072  1 
  34634 1 +0.310       3 -0.069 0.012 2 +0.322 0.020 10 +0.237 0.066  1 
  35265 2 +0.331 0.016 1 -0.052       2 +0.351 0.016  3 +0.278 0.060  1 
  37496 2 +0.317 0.001 4 -0.006 0.039 2 +0.431 0.051 10 +0.293 0.069  1 
  37505 2 +0.255 0.025 4 -0.009 0.022 3 +0.371 0.080 11 +0.255 0.075  1 
  37831 1 +0.146       4 +0.124 0.031 2 +0.325 0.002 12 +0.284 0.080  1 
  37998 2 +0.328 0.071 4 +0.083 0.024 3 +0.446 0.075 10 +0.272 0.033  1 
U 38228 2 +0.159 0.081 4 +0.121 0.034 3 +0.358 0.022  7 +0.231 0.045  1 
  38244 1 +0.254       2 +0.133 0.017 1 +0.441        3 +0.320 0.053  1 
U 38660 2 +0.250 0.071 4 +0.015 0.029 3 +0.361 0.070  9 +0.232 0.051  1 
  38967 2 +0.184 0.078 2 +0.142 0.145 2 +0.342 0.057  3 +0.290 0.078  1 
  39060 2 +0.199 0.027 4 +0.203 0.040 3 +0.326 0.055 10 +0.267 0.047  1 
  40983 1 -0.431       4 +0.411 0.067 2 +0.231 0.084 10 +0.345 0.043  1 
  41008 1 -0.604       4 +0.704 0.008 2 +0.027 0.062 10 +0.327 0.050  0 
  41050 2 +0.238 0.057 4 +0.112 0.034 3 +0.336 0.123 12 +0.305 0.106  1 
  41207 2 +0.327 0.029 4 +0.013 0.040 3 +0.359 0.041 10 +0.253 0.051  1 
  41688 2 -0.492 0.024 4 +0.449 0.045 2 +0.144 0.080 12 +0.327 0.085  1 
  41828 2 +0.044 0.055 4 +0.205 0.020 3 +0.375 0.074 10 +0.259 0.048  1 
  41969 2 +0.301 0.076 4 +0.037 0.042 3 +0.428 0.067 10 +0.276 0.043  1 
  42122 2 +0.277 0.042 2 +0.065 0.015 2 +0.314 0.069  3 +0.260 0.022  1 
  42996 1 -0.218       2 +0.374 0.040 2 +0.280 0.013  3 +0.309 0.051  1 
  43097 1 -0.292       4 +0.402 0.035 3 -0.096 0.026 11 +0.356 0.062  0 
  43194 0              2 +0.349 0.051 1 +0.241        8 +0.311 0.052  1 
  43247 2 -0.539 0.047 2 +0.406 0.029 1 +0.137        3 +0.282 0.063  1 
  43794 2 +0.419 0.055 4 -0.060 0.069 3 +0.435 0.064 10 +0.270 0.054  1 
  43972 0              2 +0.124 0.003 1 +0.309        8 +0.272 0.053  1 
  44213 0              2 +0.174 0.008 1 +0.344        9 +0.240 0.060  1 
  44526 1 -0.596       2 +0.870 0.027 2 +0.048 0.072  3 +0.351 0.048  0 
  44665 2 +0.042 0.012 4 +0.302 0.044 3 +0.398 0.094 10 +0.278 0.053  1 
  44716 0              2 +0.411 0.047 1 +0.328        9 +0.280 0.074  1 
U 44984 2 +0.289 0.042 4 -0.036 0.024 3 +0.335 0.066  9 +0.224 0.050  1 
  44996 2 +0.156 0.008 4 +0.217 0.014 3 +0.417 0.050 10 +0.259 0.057  1 
  45443 2 +0.301 0.025 4 +0.023 0.028 3 +0.441 0.032 10 +0.263 0.040  1 
  45496 2 -0.422 0.018 2 +0.377 0.003 2 +0.216 0.011  3 +0.318 0.059  1 
  45530 0              2 +0.375 0.039 1 +0.124        9 +0.368 0.078  1 
  45701 2 +0.075 0.027 2 +0.223 0.054 2 +0.364 0.006  3 +0.333 0.083  1 
  46036 2 +0.398 0.023 4 -0.068 0.013 3 +0.376 0.099 10 +0.296 0.037  1 
  46520 1 -0.736       2 +0.617 0.047 2 -0.025 0.038  3 +0.307 0.075  1 
  46587 1 -0.593       2 +0.654 0.002 1 -0.020        3 +0.388 0.033  1 
  46663 1 -0.875       4 +0.522 0.035 2 -0.072 0.040 10 +0.402 0.062  0 
  46800 0              2 +0.345 0.048 1 +0.336        7 +0.287 0.040  1 
  46868 1 +0.280       4 +0.065 0.025 3 +0.264 0.103 11 +0.274 0.064  1 
  46908 2 +0.037 0.051 4 +0.198 0.064 3 +0.336 0.093 10 +0.229 0.042  1 
  46924 1 +0.156       2 +0.233 0.019 2 +0.340 0.050  3 +0.274 0.098  1 
  47071 0              2 +0.370 0.034 1 +0.235        9 +0.343 0.075  1 
  47421 2 +0.012 0.026 2 +0.281 0.023 2 +0.345 0.005  3 +0.251 0.083  1 
  47502 2 -0.834 0.022 4 +0.495 0.056 3 +0.133 0.074 10 +0.352 0.058  1 
  47638 0              2 +0.490 0.036 1 +0.132        8 +0.347 0.093  1 
  47667 0              2 +0.361 0.002 1 +0.093        7 +0.347 0.047  1 
  47700 0              2 +0.372 0.031 1 +0.060        9 +0.354 0.089  1 
  47805 2 +0.212 0.040 4 +0.250 0.043 3 +0.358 0.026 10 +0.277 0.058  1 
  48001 1 -0.099       2 +0.371 0.037 1 +0.342        3 +0.305 0.089  1 
  48011 2 -0.726 0.137 4 +0.654 0.031 2 -0.069 0.011 10 +0.450 0.069  1 
  48424 2 +0.190 0.047 4 +0.196 0.052 2 +0.359 0.073 10 +0.278 0.045  1 
  49122 1 +0.162       2 +0.296 0.021 2 +0.387 0.004  3 +0.238 0.043  1 
  49493 2 +0.273 0.016 4 +0.022 0.072 3 +0.387 0.080 11 +0.257 0.072  1 
U 49743 1 -0.485 0.000 4 +0.456 0.029 2 -0.072 0.045  7 +0.398 0.038  0 
  49753 2 +0.029 0.050 4 +0.244 0.042 3 +0.379 0.047 11 +0.260 0.101  1 
U 50119 1 -0.885       4 +0.558 0.006 2 -0.115 0.033  7 +0.416 0.081  1 
  50561 0              2 +0.149 0.002 1 +0.328        9 +0.300 0.094  1 
  50685 2 +0.415 0.028 4 -0.036 0.040 3 +0.389 0.083 10 +0.300 0.038  1 
  50866 0              2 +0.497 0.009 1 -0.094        7 +0.392 0.070  1 
  50910 1 -0.334       2 +0.403 0.042 1 +0.283        3 +0.313 0.071  1 
  51256 1 +0.024       2 +0.250 0.010 2 +0.374 0.022  3 +0.259 0.021  1 
  51416 0              2 +0.313 0.028 1 +0.140        9 +0.314 0.085  1 
  51519 2 +0.344 0.007 3 -0.112 0.036 3 +0.336 0.030 10 +0.274 0.037  1 
  51646 0              2 +0.649 0.074 1 +0.006        8 +0.400 0.063  1 
  51918 1 -0.595       2 +0.448 0.000 1 -0.051        3 +0.395 0.054  1 
  51930 2 +0.063 0.062 2 +0.229 0.037 2 +0.345 0.014  3 +0.253 0.096  1 
  51963 0              2 +0.031 0.055 1 +0.351        7 +0.264 0.026  1 
  52006 2 -0.913 0.080 4 +0.639 0.051 2 -0.061 0.079 10 +0.446 0.054  1 
  52048 2 +0.277 0.052 4 +0.043 0.030 3 +0.429 0.077 10 +0.258 0.045  1 
  52083 0              2 +0.170 0.023 1 +0.360        9 +0.243 0.083  1 
  52647 2 +0.259 0.047 4 +0.078 0.043 3 +0.406 0.119 10 +0.253 0.047  1 
  52891 2 +0.034 0.049 4 +0.268 0.039 3 +0.396 0.035 10 +0.280 0.057  1 
  53209 2 -0.439 0.059 2 +0.462 0.024 2 +0.157 0.059  3 +0.297 0.066  1 
  53284 2 +0.341 0.007 4 -0.111 0.024 3 +0.361 0.068 10 +0.257 0.060  1 
  53579 0              2 +0.040 0.012 1 +0.417        7 +0.266 0.032  1 
  53629 1 +0.344       3 -0.082 0.054 2 +0.375 0.113 12 +0.252 0.082  1 
  54264 2 +0.190 0.033 4 +0.200 0.047 2 +0.382 0.064 11 +0.265 0.069  1 
  54266 0              2 -0.032 0.027 1 +0.421        9 +0.268 0.092  1 
  54284 2 +0.086 0.071 4 +0.280 0.030 3 +0.390 0.049 10 +0.276 0.046  1 
  54644 1 +0.344       1 -0.089       1 +0.334        3 +0.318 0.038  1 
  54756 1 +0.028       4 +0.212 0.029 3 +0.363 0.071 10 +0.241 0.042  1 
  54789 0              2 +0.759 0.025 1 +0.045        7 +0.395 0.061  1 
  55354 2 -0.082 0.047 4 +0.339 0.056 2 +0.248 0.071  9 +0.321 0.096  1 
  55609 2 +0.311 0.044 4 +0.058 0.031 3 +0.435 0.088 11 +0.287 0.075  1 
  55822 1 -0.644       2 +0.608 0.000 0               3 +0.294 0.050  1 
U 56032 2 +0.317 0.093 4 +0.056 0.042 3 +0.364 0.056  7 +0.254 0.083  1 
  56103 0              2 +0.309 0.028 1 +0.261        9 +0.286 0.085  1 
  56710 2 +0.342 0.130 4 -0.021 0.039 2 +0.398 0.011 12 +0.231 0.074  1 
  56924 2 +0.198 0.011 4 +0.212 0.034 3 +0.389 0.017 10 +0.276 0.035  1 
U 48889 2 -0.138 0.021 4 +0.417 0.095 3 +0.161 0.060  8 +0.410 0.149  1 
U 51983 2 -0.125 0.013 4 +0.419 0.054 3 +0.247 0.080  7 +0.321 0.075  1 
U 47606 2 +0.335 0.073 4 +0.127 0.050 3 +0.440 0.052  8 +0.319 0.099  1 
U 51499 2 +0.357 0.029 4 +0.098 0.038 3 +0.342 0.052  7 +0.310 0.039  1 
U 46580 2 +0.262 0.080 4 +0.212 0.012 3 +0.268 0.045  7 +0.257 0.040  1 
U 48609 2 +0.376 0.060 4 +0.066 0.033 3 +0.415 0.083  7 +0.290 0.039  1 
U 50761 2 +0.282 0.006 4 +0.281 0.051 3 +0.334 0.051  7 +0.195 0.100  1 
U 37872 2 -0.285 0.082 4 +0.426 0.027 3 +0.218 0.070  7 +0.359 0.063  1 
U 51454 2 +0.374 0.037 4 +0.084 0.028 3 +0.398 0.082  7 +0.301 0.092  1 
U 46422 2 +0.340 0.035 4 +0.061 0.035 3 +0.385 0.067  7 +0.271 0.063  1 
U 46099 2 +0.261 0.002 4 +0.193 0.033 3 +0.348 0.075  7 +0.255 0.073  1 
U 53390 2 +0.320 0.005 4 -0.017 0.039 3 +0.349 0.045  8 +0.252 0.069  1 
U 43217 1 +0.132       2 +0.035 0.046 1 +0.272        5 +0.219 0.166  1 
U 13983 1 -0.300       4 +0.527 0.062 2 +0.126 0.078  5 +0.406 0.125  1 
U 10201 1 -0.102       4 +0.313 0.042 2 +0.231 0.037  6 +0.261 0.124  0 
U 42886 1 +0.181       2 +0.066 0.077 1 +0.284        2 +0.246 0.280  1 
U 32685 1 -0.219       2 +0.366 0.049 2 +0.292 0.025  3 +0.276 0.083  1 
